source,product_id,trade_id,price,quantity,trade_time,side,collected_at,raw_type,trade_value,price_zscore,trade_value_zscore,anomaly_score,ml_is_anomaly
coinbase,BTC-USD,185824546,95996.6,0.899019,2026-05-08 22:44:06.955000+00:00,buy,2026-05-08T23:14:50.679955+00:00,match,86302.7673354,0.10780036834485829,-0.579191761954652,0.08704040912372779,False
coinbase,BTC-USD,185826738,94793.19,0.62068,2026-05-08 22:44:07.029000+00:00,sell,2026-05-08T23:14:50.686711+00:00,match,58836.2371692,-0.31231659111612464,-0.940737285753651,0.07915028556455711,False
coinbase,BTC-USD,185824076,97754.85,2.496808,2026-05-08 22:44:07.857000+00:00,buy,2026-05-08T23:14:50.678497+00:00,match,244075.09151880004,0.6948224135099014,1.6186948368998666,-0.03222653839369771,True
coinbase,BTC-USD,185824954,94230.62,0.929974,2026-05-08 22:44:12.279000+00:00,buy,2026-05-08T23:14:50.681191+00:00,match,87632.02660387999,-0.5332322308483595,-0.5352492400620864,0.08301136768932221,False
coinbase,BTC-USD,185823684,99658.09,1.219704,2026-05-08 22:44:12.393000+00:00,buy,2026-05-08T23:14:50.677322+00:00,match,121553.37100535998,1.3582853527644683,-0.05108935523290031,0.04830036986359976,False
coinbase,BTC-USD,185823808,98844.39,1.490344,2026-05-08 22:44:13.821000+00:00,sell,2026-05-08T23:14:50.677694+00:00,match,147312.14357016,1.0533933067100287,0.3241547450570159,0.07254234152538563,False
coinbase,BTC-USD,185823946,99172.31,0.131236,2026-05-08 22:44:14.773000+00:00,buy,2026-05-08T23:14:50.678106+00:00,match,13014.97727516,1.1702358736043754,-1.5780875485650112,0.00980501215646079,False
coinbase,BTC-USD,185826324,92525.06,1.831127,2026-05-08 22:44:14.985000+00:00,buy,2026-05-08T23:14:50.685402+00:00,match,169425.13554262,-1.125078963680447,0.6406965952468681,0.06507718612862456,False
coinbase,BTC-USD,185823940,99380.25,2.156841,2026-05-08 22:44:15.513000+00:00,buy,2026-05-08T23:14:50.678089+00:00,match,214347.39779025,1.2666411250165373,1.2570100310640178,0.024806165592615503,False
coinbase,BTC-USD,185825052,93356.93,0.35155,2026-05-08 22:44:16.833000+00:00,buy,2026-05-08T23:14:50.681488+00:00,match,32819.6287415,-0.8322648251041804,-1.312027530431866,0.06619773308246568,False
coinbase,BTC-USD,185825134,92879.41,1.950543,2026-05-08 22:44:17.251000+00:00,buy,2026-05-08T23:14:50.681743+00:00,match,181165.28301963,-0.9798678764007036,0.7798288766297624,0.06408068169348724,False
coinbase,BTC-USD,185824612,95740.76,0.290354,2026-05-08 22:44:17.273000+00:00,buy,2026-05-08T23:14:50.680146+00:00,match,27798.712629039997,0.014428725094548537,-1.3891242137873925,0.057405249585104734,False
coinbase,BTC-USD,185825472,91147.5,1.125995,2026-05-08 22:44:19.353000+00:00,sell,2026-05-08T23:14:50.682772+00:00,match,102631.6292625,-1.563681628640264,-0.329179041099643,0.03519644574327918,False
coinbase,BTC-USD,185824666,95704.34,0.540178,2026-05-08 22:44:20.063000+00:00,sell,2026-05-08T23:14:50.680318+00:00,match,51697.37897252,0.014721124182168836,-1.0655684037699773,0.0736992702897265,False
coinbase,BTC-USD,185823722,99345.16,2.334428,2026-05-08 22:44:24.413000+00:00,sell,2026-05-08T23:14:50.677438+00:00,match,231914.12316848,1.274682882194838,1.4748736500619752,-0.010211603238712286,True
coinbase,BTC-USD,185824090,97662.31,1.29992,2026-05-08 22:44:25.997000+00:00,sell,2026-05-08T23:14:50.678539+00:00,match,126953.1900152,0.6707519232417986,-0.022813997317253223,0.07698290639150923,False
coinbase,BTC-USD,185823974,98626.16,1.726908,2026-05-08 22:44:26.667000+00:00,buy,2026-05-08T23:14:50.678195+00:00,match,170318.30471328003,1.0069363821673296,0.5835495943251054,0.07139072673892577,False
coinbase,BTC-USD,185825854,92581.2,0.803581,2026-05-08 22:44:26.745000+00:00,buy,2026-05-08T23:14:50.683884+00:00,match,74396.4932772,-1.1084186735259538,-0.7807618567994314,0.06984807401372795,False
coinbase,BTC-USD,185823822,98773.94,2.034808,2026-05-08 22:44:27.273000+00:00,sell,2026-05-08T23:14:50.677740+00:00,match,200986.00330352,1.0547816942061765,1.0043831717575493,0.048680973739148814,False
coinbase,BTC-USD,185825980,93145.82,2.04842,2026-05-08 22:44:27.537000+00:00,sell,2026-05-08T23:14:50.684326+00:00,match,190801.7606044,-0.9258523308767952,0.8555868247959312,0.05299626700672577,False
coinbase,BTC-USD,185824246,97808.08,1.178776,2026-05-08 22:44:29.653000+00:00,buy,2026-05-08T23:14:50.679030+00:00,match,115293.81731008,0.7371131466057861,-0.21583646189163205,0.06496655092783599,False
coinbase,BTC-USD,185824920,94486.92,0.397717,2026-05-08 22:44:31.353000+00:00,buy,2026-05-08T23:14:50.681082+00:00,match,37579.054361639995,-0.4332230642484889,-1.3504901898193733,0.061560478132085206,False
coinbase,BTC-USD,185827074,95136.18,0.96781,2026-05-08 22:44:31.557000+00:00,buy,2026-05-08T23:14:50.687766+00:00,match,92073.7463658,-0.18734533331441655,-0.5410285413779268,0.0913017472785782,False
coinbase,BTC-USD,185827388,95317.96,1.688925,2026-05-08 22:44:32.081000+00:00,sell,2026-05-08T23:14:50.688726+00:00,match,160984.885593,-0.13140548691675583,0.48537255707245675,0.09222193264787465,False
coinbase,BTC-USD,185826558,94486.85,1.528507,2026-05-08 22:44:33.453000+00:00,buy,2026-05-08T23:14:50.686152+00:00,match,144423.81163295,-0.44690623061477236,0.24314283052724928,0.07388855854234688,False
coinbase,BTC-USD,185825866,92791.26,1.862449,2026-05-08 22:44:36.391000+00:00,buy,2026-05-08T23:14:50.683916+00:00,match,172818.98939574,-1.0478120205971966,0.6569556569751752,0.07351887865968837,False
coinbase,BTC-USD,185825730,91169.63,0.914297,2026-05-08 22:44:42.393000+00:00,sell,2026-05-08T23:14:50.683511+00:00,match,83356.11920011001,-1.6051656415941886,-0.6569427010601506,0.033672077405665024,False
coinbase,BTC-USD,185825922,92574.77,2.107249,2026-05-08 22:44:44.283000+00:00,sell,2026-05-08T23:14:50.684132+00:00,match,195078.09150773,-1.0735510000405277,0.9968419363528418,0.05248165962551743,False
coinbase,BTC-USD,185824588,95784.15,1.662729,2026-05-08 22:44:45.873000+00:00,buy,2026-05-08T23:14:50.680073+00:00,match,159263.08394535,0.07553702807856062,0.45102776602848343,0.08934928289820054,False
coinbase,BTC-USD,185824676,95562.65,1.60048,2026-05-08 22:44:46.025000+00:00,sell,2026-05-08T23:14:50.680351+00:00,match,152946.11007199998,-0.009046338222563299,0.34604768448763884,0.0782120253563846,False
coinbase,BTC-USD,185824184,98559.18,2.327668,2026-05-08 22:44:47.481000+00:00,sell,2026-05-08T23:14:50.678832+00:00,match,229413.04939224,1.0918044772548987,1.466684031214943,0.008672849203373412,False
coinbase,BTC-USD,185824134,97966.49,0.105677,2026-05-08 22:44:50.163000+00:00,buy,2026-05-08T23:14:50.678680+00:00,match,10352.80476373,0.8643512854004858,-1.8041365572642387,0.002232601975889148,False
coinbase,BTC-USD,185824952,94186.27,0.286713,2026-05-08 22:44:54.073000+00:00,sell,2026-05-08T23:14:50.681184+00:00,match,27004.42803051,-0.5368868888725373,-1.5202511097527074,0.045120377943418055,False
coinbase,BTC-USD,185825680,91208.64,2.458157,2026-05-08 22:44:54.609000+00:00,buy,2026-05-08T23:14:50.683371+00:00,match,224205.15687648,-1.6039213706457345,1.3823673178281102,-0.0384197875095732,True
coinbase,BTC-USD,185824448,96805.52,1.168931,2026-05-08 22:44:56.605000+00:00,sell,2026-05-08T23:14:50.679648+00:00,match,113158.97329912,0.4278014244094909,-0.2672695444264775,0.06726567304374698,False
coinbase,BTC-USD,185823702,99656.98,0.678349,2026-05-08 22:44:57.963000+00:00,sell,2026-05-08T23:14:50.677381+00:00,match,67602.21272601999,1.4512704833480978,-0.9270763851008921,0.034920573281828515,False
coinbase,BTC-USD,185825750,91516.17,0.011946,2026-05-08 22:44:59.869000+00:00,sell,2026-05-08T23:14:50.683570+00:00,match,1093.25216682,-1.5150694058372838,-1.8653190988121489,-0.013643667757098354,True
coinbase,BTC-USD,185824024,98568.09,1.186585,2026-05-08 22:45:04.173000+00:00,sell,2026-05-08T23:14:50.678347+00:00,match,116959.41707265,1.0756835925206947,-0.1691459438649256,0.06515270789112593,False
coinbase,BTC-USD,185826714,94462.16,1.412872,2026-05-08 22:45:06.117000+00:00,sell,2026-05-08T23:14:50.686636+00:00,match,133462.94092352,-0.4434661793876092,0.07230724508154987,0.07474254956359294,False
coinbase,BTC-USD,185825118,92599.59,1.078846,2026-05-08 22:45:06.399000+00:00,buy,2026-05-08T23:14:50.681698+00:00,match,99900.69727314,-1.1101745330406048,-0.4094552542761924,0.06998095063068066,False
coinbase,BTC-USD,185826628,94889.96,1.638525,2026-05-08 22:45:07.769000+00:00,buy,2026-05-08T23:14:50.686373+00:00,match,155479.571709,-0.2738039194463132,0.43119226356619794,0.08789540706520327,False
coinbase,BTC-USD,185824358,97865.72,2.497053,2026-05-08 22:45:08.237000+00:00,buy,2026-05-08T23:14:50.679374+00:00,match,244375.88972316,0.8224214962974816,1.7356008640868434,-0.03672485484045063,True
coinbase,BTC-USD,185824004,98314.19,2.438667,2026-05-08 22:45:08.737000+00:00,sell,2026-05-08T23:14:50.678290+00:00,match,239755.57078473,0.9745055652343212,1.6313848981632908,-0.028565712378096686,True
coinbase,BTC-USD,185827038,95151.51,1.07868,2026-05-08 22:45:13.317000+00:00,buy,2026-05-08T23:14:50.687648+00:00,match,102638.0308068,-0.1958730492158456,-0.3628078325565066,0.08645745002149657,False
coinbase,BTC-USD,185827270,94882.89,1.884754,2026-05-08 22:45:17.281000+00:00,buy,2026-05-08T23:14:50.688371+00:00,match,178830.90645906,-0.29990256249343406,0.7596593472026985,0.08066578819590825,False
coinbase,BTC-USD,185825610,91121.88,2.231328,2026-05-08 22:45:19.929000+00:00,sell,2026-05-08T23:14:50.683176+00:00,match,203322.80225664,-1.675431421797534,1.0995268885593843,-0.0030397770785894895,True
coinbase,BTC-USD,185825594,91149.45,1.173771,2026-05-08 22:45:23.505000+00:00,buy,2026-05-08T23:14:50.683133+00:00,match,106988.58107595,-1.6674210700029397,-0.29981866446155925,0.019357094899475902,False
coinbase,BTC-USD,185823646,99381.79,1.314601,2026-05-08 22:45:24.397000+00:00,sell,2026-05-08T23:14:50.677199+00:00,match,130647.40051578998,1.3365966165363121,0.059408408642652275,0.053930218859546075,False
coinbase,BTC-USD,185823744,99026.86,0.810255,2026-05-08 22:45:26.169000+00:00,buy,2026-05-08T23:14:50.677499+00:00,match,80237.00844929999,1.2069564947270655,-0.6844902000349448,0.05415317324013302,False
coinbase,BTC-USD,185824156,98016.27,0.200328,2026-05-08 22:45:32.337000+00:00,sell,2026-05-08T23:14:50.678747+00:00,match,19635.40333656,0.8363769670958253,-1.5465529422780693,0.02885778334812117,False
coinbase,BTC-USD,185823802,99179.86,0.28624,2026-05-08 22:45:32.423000+00:00,buy,2026-05-08T23:14:50.677674+00:00,match,28389.2431264,1.253730936336743,-1.3897195090178793,0.019531517950815425,False
coinbase,BTC-USD,185823672,99813.08,0.432339,2026-05-08 22:45:32.793000+00:00,buy,2026-05-08T23:14:50.677283+00:00,match,43153.087194119995,1.4602279492430437,-1.1739999797174494,0.025095803429903696,False
coinbase,BTC-USD,185824744,94773.33,1.853256,2026-05-08 22:45:32.953000+00:00,sell,2026-05-08T23:14:50.680555+00:00,match,175639.24246248,-0.3634128805482076,0.7539772320260234,0.08525370368559071,False
coinbase,BTC-USD,185824300,98225.99,1.842173,2026-05-08 22:45:37.137000+00:00,sell,2026-05-08T23:14:50.679198+00:00,match,180949.26667627,0.8938346864334307,0.8326422508583705,0.07063208340837956,False
coinbase,BTC-USD,185827124,95787.0,2.054897,2026-05-08 22:45:37.777000+00:00,buy,2026-05-08T23:14:50.687925+00:00,match,196832.418939,0.01129655874175512,1.0430405065938388,0.06688832182863935,False
coinbase,BTC-USD,185826036,92384.67,2.090947,2026-05-08 22:45:38.913000+00:00,buy,2026-05-08T23:14:50.684477+00:00,match,193171.44858248995,-1.2145983986396092,0.9864927743623092,0.050372185740347186,False
coinbase,BTC-USD,185825640,91298.24,0.102525,2026-05-08 22:45:40.317000+00:00,buy,2026-05-08T23:14:50.683260+00:00,match,9360.352056000002,-1.5719529626357467,-1.6482780334980331,0.004396217788422585,False
coinbase,BTC-USD,185824742,94821.34,2.370826,2026-05-08 22:45:40.693000+00:00,sell,2026-05-08T23:14:50.680548+00:00,match,224804.89822684,-0.3069431994518491,1.4064666823840735,0.011012737705384024,False
coinbase,BTC-USD,185824138,97996.74,1.427476,2026-05-08 22:45:44.397000+00:00,buy,2026-05-08T23:14:50.678692+00:00,match,139887.99442824,0.8440334802640521,0.19785745928339557,0.0772559387595238,False
coinbase,BTC-USD,185823966,98689.57,0.601355,2026-05-08 22:45:44.595000+00:00,buy,2026-05-08T23:14:50.678171+00:00,match,59347.46636735,1.089027443993792,-0.9375479064591609,0.06012420891239556,False
coinbase,BTC-USD,185826268,92764.6,0.148523,2026-05-08 22:45:49.265000+00:00,sell,2026-05-08T23:14:50.685228+00:00,match,13777.6766858,-1.030583163806074,-1.5509443223078743,0.048589514097994946,False
coinbase,BTC-USD,185823820,98821.17,1.033663,2026-05-08 22:45:50.641000+00:00,buy,2026-05-08T23:14:50.677733+00:00,match,102147.78704571,1.1584060281692428,-0.319825499280285,0.06622363957940913,False
coinbase,BTC-USD,185826928,95812.74,1.089413,2026-05-08 22:45:51.265000+00:00,buy,2026-05-08T23:14:50.687298+00:00,match,104379.64452162,0.0791045104142317,-0.2862316993099458,0.08317546530667069,False
coinbase,BTC-USD,185823926,99231.8,2.439636,2026-05-08 22:45:51.379000+00:00,buy,2026-05-08T23:14:50.678052+00:00,match,242089.47162480003,1.3110706520410733,1.6260457278031026,-0.03775393397564464,True
coinbase,BTC-USD,185824224,98081.48,1.093445,2026-05-08 22:45:53.409000+00:00,sell,2026-05-08T23:14:50.678958+00:00,match,107246.7038986,0.9003484270731053,-0.25056115349862984,0.07874632073958476,False
coinbase,BTC-USD,185826156,93069.72,1.38758,2026-05-08 22:45:55.185000+00:00,buy,2026-05-08T23:14:50.684866+00:00,match,129141.6820776,-0.9106641699166184,0.06413694537059503,0.055638040279500145,False
coinbase,BTC-USD,185823758,99016.21,0.370726,2026-05-08 22:45:57.575000+00:00,sell,2026-05-08T23:14:50.677538+00:00,match,36707.88346846,1.2137344745997698,-1.2405642255256666,0.03398989956601162,False
coinbase,BTC-USD,185825344,91866.82,0.948338,2026-05-08 22:45:58.357000+00:00,buy,2026-05-08T23:14:50.682392+00:00,match,87120.79634516001,-1.3478619368339093,-0.5166536165025899,0.05575346144697191,False
coinbase,BTC-USD,185825712,91175.61,1.075959,2026-05-08 22:45:58.473000+00:00,sell,2026-05-08T23:14:50.683459+00:00,match,98101.21815999,-1.5635783480963996,-0.3530103990888022,0.039426698223463896,False
coinbase,BTC-USD,185826142,92445.3,0.689472,2026-05-08 22:45:59.403000+00:00,buy,2026-05-08T23:14:50.684809+00:00,match,63738.4458816,-1.1220524015705293,-0.8237028788903568,0.07074233138506625,False
coinbase,BTC-USD,185826430,93119.26,0.138563,2026-05-08 22:46:03.061000+00:00,sell,2026-05-08T23:14:50.685741+00:00,match,12902.884023379998,-0.8821261940582024,-1.5229103571725189,0.048652793709480724,False
coinbase,BTC-USD,185825288,92447.7,0.294046,2026-05-08 22:46:05.825000+00:00,sell,2026-05-08T23:14:50.682231+00:00,match,27183.876394199997,-1.0981443807572708,-1.3085461394229685,0.062304181458383345,False
coinbase,BTC-USD,185824868,94548.82,1.672909,2026-05-08 22:46:07.057000+00:00,sell,2026-05-08T23:14:50.680929+00:00,match,158171.57191738,-0.3601383815198621,0.520553658515804,0.09279829803086509,False
coinbase,BTC-USD,185823930,99275.41,1.096709,2026-05-08 22:46:14.511000+00:00,buy,2026-05-08T23:14:50.678063+00:00,match,108876.23562569,1.2906359688592999,-0.17400936187610844,0.060228120080340286,False
coinbase,BTC-USD,185825352,91677.0,2.02729,2026-05-08 22:46:15.213000+00:00,buy,2026-05-08T23:14:50.682412+00:00,match,185855.86532999997,-1.360896144512932,0.8859586807025321,0.03309305984253674,False
coinbase,BTC-USD,185824844,94471.58,0.976664,2026-05-08 22:46:22.769000+00:00,buy,2026-05-08T23:14:50.680859+00:00,match,92266.99120912,-0.36955351536282854,-0.4193387490912654,0.09282251169215283,False
coinbase,BTC-USD,185823698,99763.48,2.480756,2026-05-08 22:46:24.951000+00:00,buy,2026-05-08T23:14:50.677368+00:00,match,247488.85159088,1.485557793037186,1.7322946380624389,-0.06161255134603538,True
coinbase,BTC-USD,185824766,94864.93,1.581744,2026-05-08 22:46:25.643000+00:00,sell,2026-05-08T23:14:50.680621+00:00,match,150052.03383792,-0.2192207373744203,0.3814207715316924,0.0808739845968881,False
coinbase,BTC-USD,185823838,98974.42,1.475451,2026-05-08 22:46:27.253000+00:00,sell,2026-05-08T23:14:50.677790+00:00,match,146031.90696342,1.2105936775246935,0.32522002635010816,0.06674301823980788,False
coinbase,BTC-USD,185826898,95714.42,1.010754,2026-05-08 22:46:28.251000+00:00,buy,2026-05-08T23:14:50.687203+00:00,match,96743.73287268,0.05445129219249286,-0.36703404392407213,0.09079554325473183,False
coinbase,BTC-USD,185824198,98346.68,2.488005,2026-05-08 22:46:29.191000+00:00,buy,2026-05-08T23:14:50.678876+00:00,match,244687.03157339996,0.9660775465008963,1.712119990594951,-0.04020772014231677,True
coinbase,BTC-USD,185824218,98124.58,1.281682,2026-05-08 22:46:30.585000+00:00,sell,2026-05-08T23:14:50.678941+00:00,match,125764.50794356,0.8920769474921773,0.02875620337571466,0.07624803983557132,False
coinbase,BTC-USD,185825486,91116.37,0.560853,2026-05-08 22:46:33.479000+00:00,buy,2026-05-08T23:14:50.682814+00:00,match,51102.88946361,-1.5704969759506773,-1.0063533041008568,0.029575460149786847,False
coinbase,BTC-USD,185825028,93860.82,0.872178,2026-05-08 22:46:35.121000+00:00,sell,2026-05-08T23:14:50.681416+00:00,match,81863.34226596,-0.601685414990361,-0.5642344882767042,0.08846077295063876,False
coinbase,BTC-USD,185826312,92729.55,0.551908,2026-05-08 22:46:37.773000+00:00,buy,2026-05-08T23:14:50.685362+00:00,match,51178.1804814,-0.9846500043021261,-0.9795371156988185,0.06825330577130417,False
coinbase,BTC-USD,185825178,92847.0,0.528778,2026-05-08 22:46:41.979000+00:00,sell,2026-05-08T23:14:50.681876+00:00,match,49095.450966,-0.9456384689284808,-0.9889526380576308,0.06791715603218362,False
coinbase,BTC-USD,185826124,92583.51,0.355874,2026-05-08 22:46:42.353000+00:00,sell,2026-05-08T23:14:50.684756+00:00,match,32948.06403774,-1.01912683789998,-1.2165162317148164,0.06317403142485101,False
coinbase,BTC-USD,185826264,92615.32,0.042212,2026-05-08 22:46:45.117000+00:00,buy,2026-05-08T23:14:50.685216+00:00,match,3909.47788784,-1.0161872148586168,-1.588609917184624,0.03592384106080615,False
coinbase,BTC-USD,185826336,92341.24,0.650646,2026-05-08 22:46:45.585000+00:00,buy,2026-05-08T23:14:50.685440+00:00,match,60081.45844104,-1.0981115886902477,-0.7888866381633673,0.06956904230367023,False
coinbase,BTC-USD,185823812,98865.26,0.776048,2026-05-08 22:46:47.273000+00:00,sell,2026-05-08T23:14:50.677706+00:00,match,76724.18729248,1.2016060227125755,-0.5672580139480417,0.053130805500898215,False
coinbase,BTC-USD,185824652,95491.31,1.751885,2026-05-08 22:46:48.113000+00:00,sell,2026-05-08T23:14:50.680273+00:00,match,167289.79361934998,0.009443562677375877,0.7244525061027614,0.07709653103684888,False
coinbase,BTC-USD,185824204,98408.35,0.192181,2026-05-08 22:46:48.113000+00:00,buy,2026-05-08T23:14:50.678900+00:00,match,18912.21511135,1.0643125924420538,-1.3882584614700337,0.028072007151013545,False
coinbase,BTC-USD,185824188,98436.69,0.650803,2026-05-08 22:46:50.529000+00:00,sell,2026-05-08T23:14:50.678845+00:00,match,64062.89316207,1.0531958621504751,-0.7306259768357061,0.060724586247509094,False
coinbase,BTC-USD,185825018,93809.63,0.250071,2026-05-08 22:46:51.295000+00:00,sell,2026-05-08T23:14:50.681384+00:00,match,23459.06798373,-0.6198912853482272,-1.293242504012624,0.0694583467950064,False
coinbase,BTC-USD,185826208,93370.42,2.087022,2026-05-08 22:46:51.449000+00:00,sell,2026-05-08T23:14:50.685041+00:00,match,194866.12068924,-0.7827444108208448,1.1110480893362147,0.054930428353816896,False
coinbase,BTC-USD,185824578,95906.27,2.255693,2026-05-08 22:46:51.915000+00:00,sell,2026-05-08T23:14:50.680047+00:00,match,216335.10189511,0.13128096416182966,1.404802129669707,0.053573050221956464,False
coinbase,BTC-USD,185826510,93710.02,0.591345,2026-05-08 22:46:52.635000+00:00,sell,2026-05-08T23:14:50.686003+00:00,match,55414.9517769,-0.6551331092199264,-0.8606557753958114,0.07620034313305407,False
coinbase,BTC-USD,185824020,98717.18,1.113996,2026-05-08 22:46:57.057000+00:00,buy,2026-05-08T23:14:50.678336+00:00,match,109970.54365128,1.1417478761164013,-0.10032013994061095,0.07188838011458326,False
coinbase,BTC-USD,185823896,99485.07,2.321473,2026-05-08 22:46:58.389000+00:00,sell,2026-05-08T23:14:50.677963+00:00,match,230951.90390811,1.3869621934133844,1.574190615718029,-0.025009755928650956,True
coinbase,BTC-USD,185825686,91185.58,2.454792,2026-05-08 22:46:59.059000+00:00,sell,2026-05-08T23:14:50.683388+00:00,match,223841.63229936,-1.53342860601038,1.4726723113224514,-0.030817213299113577,True
coinbase,BTC-USD,185825826,92183.83,0.913103,2026-05-08 22:47:06.411000+00:00,buy,2026-05-08T23:14:50.683782+00:00,match,84173.33172449,-1.1604217424698622,-0.4845141733776679,0.0687490384528684,False
coinbase,BTC-USD,185824968,93988.13,0.686756,2026-05-08 22:47:08.121000+00:00,sell,2026-05-08T23:14:50.681239+00:00,match,64546.91220628001,-0.5256838031004936,-0.7608463211864125,0.08397855704057694,False
coinbase,BTC-USD,185826658,94957.67,0.231278,2026-05-08 22:47:11.095000+00:00,sell,2026-05-08T23:14:50.686456+00:00,match,21961.62000226,-0.17756700688359553,-1.3359281171765272,0.06945283658079748,False
coinbase,BTC-USD,185825444,90654.49,0.444149,2026-05-08 22:47:11.153000+00:00,buy,2026-05-08T23:14:50.682693+00:00,match,40264.10107901,-1.6517966195631575,-1.0655234091168222,0.019880110173420285,False
coinbase,BTC-USD,185826990,95890.93,0.843218,2026-05-08 22:47:11.745000+00:00,sell,2026-05-08T23:14:50.687491+00:00,match,80856.95821273999,0.17497163057642298,-0.48895203800924275,0.08707710612859454,False
coinbase,BTC-USD,185825158,93082.21,1.421146,2026-05-08 22:47:12.095000+00:00,sell,2026-05-08T23:14:50.681814+00:00,match,132283.41041266,-0.7907423750442305,0.2349341038994633,0.060301306051274484,False
coinbase,BTC-USD,185824092,97674.74,2.023723,2026-05-08 22:47:14.433000+00:00,buy,2026-05-08T23:14:50.678544+00:00,match,197666.61785702,0.8327167972876918,1.131759529808723,0.0641163219158365,False
coinbase,BTC-USD,185825858,92626.05,2.420351,2026-05-08 22:47:17.663000+00:00,sell,2026-05-08T23:14:50.683895+00:00,match,224187.55274355,-0.9519385815566684,1.4851109529609525,-0.0009231476545131789,True
coinbase,BTC-USD,185825890,92864.89,1.523507,2026-05-08 22:47:18.353000+00:00,sell,2026-05-08T23:14:50.683982+00:00,match,141480.30996923,-0.8503501286182062,0.3421371591818715,0.0680247601830184,False
coinbase,BTC-USD,185826790,95020.24,0.079011,2026-05-08 22:47:18.883000+00:00,sell,2026-05-08T23:14:50.686867+00:00,match,7507.64418264,-0.08931874479115859,-1.535973871005195,0.050247309616119784,False
coinbase,BTC-USD,185825998,93123.94,1.872656,2026-05-08 22:47:21.457000+00:00,sell,2026-05-08T23:14:50.684377+00:00,match,174389.10498464003,-0.7672386848269966,0.8074257334098569,0.07809822081567186,False
coinbase,BTC-USD,185823780,99265.0,2.08458,2026-05-08 22:47:22.809000+00:00,sell,2026-05-08T23:14:50.677602+00:00,match,206925.8337,1.3985836366564879,1.2394101536518127,0.027799254945679808,False
coinbase,BTC-USD,185824446,96826.99,0.210162,2026-05-08 22:47:23.313000+00:00,sell,2026-05-08T23:14:50.679641+00:00,match,20349.35387238,0.5218118019629803,-1.3571643855432718,0.05716314608706985,False
coinbase,BTC-USD,185826072,92224.29,0.883943,2026-05-08 22:47:25.113000+00:00,buy,2026-05-08T23:14:50.684598+00:00,match,81521.01557547,-1.101855064160247,-0.5115063808404186,0.073478205648634,False
coinbase,BTC-USD,185824834,94585.5,0.412144,2026-05-08 22:47:32.493000+00:00,sell,2026-05-08T23:14:50.680833+00:00,match,38982.846312,-0.24985061379022727,-1.085927260778984,0.07170001303225237,False
coinbase,BTC-USD,185827018,95658.56,2.24712,2026-05-08 22:47:32.829000+00:00,sell,2026-05-08T23:14:50.687583+00:00,match,214956.26334719997,0.14239218842003948,1.3624325209544657,0.06149701552426157,False
coinbase,BTC-USD,185825404,91275.61,0.843721,2026-05-08 22:47:33.425000+00:00,buy,2026-05-08T23:14:50.682557+00:00,match,77011.14894481,-1.40386105462961,-0.5461426134183713,0.04971203425721182,False
coinbase,BTC-USD,185826404,92818.52,0.495056,2026-05-08 22:47:38.729000+00:00,buy,2026-05-08T23:14:50.685659+00:00,match,45950.36523712,-0.8518963009290578,-0.9722202411039668,0.0759178796013038,False
coinbase,BTC-USD,185823870,99009.05,1.100519,2026-05-08 22:47:46.263000+00:00,buy,2026-05-08T23:14:50.677887+00:00,match,108961.34069695,1.368078993773049,-0.08421145728424721,0.062297209664537,False
coinbase,BTC-USD,185826018,92480.27,1.267833,2026-05-08 22:47:46.761000+00:00,buy,2026-05-08T23:14:50.684430+00:00,match,117249.53815491,-0.9686938840928221,0.042357207748693296,0.06399793131043807,False
coinbase,BTC-USD,185826718,94355.87,1.67766,2026-05-08 22:47:51.433000+00:00,sell,2026-05-08T23:14:50.686649+00:00,match,158297.06886419997,-0.2863170743257439,0.6130831577219316,0.08707585126514622,False
coinbase,BTC-USD,185823936,99306.92,2.34523,2026-05-08 22:47:51.873000+00:00,buy,2026-05-08T23:14:50.678079+00:00,match,232897.5679916,1.4596792407228631,1.6216811811657568,-0.02529732112681904,True
coinbase,BTC-USD,185827030,95492.84,1.414028,2026-05-08 22:48:01.031000+00:00,buy,2026-05-08T23:14:50.687626+00:00,match,135029.54955952,0.1025110916966153,0.25077717395040544,0.08211004839972358,False
coinbase,BTC-USD,185826858,95100.14,1.786924,2026-05-08 22:48:02.481000+00:00,buy,2026-05-08T23:14:50.687074+00:00,match,169936.72256936,-0.03631133001178464,0.7358938643559794,0.08009728978421154,False
coinbase,BTC-USD,185826164,93187.74,1.013354,2026-05-08 22:48:02.985000+00:00,sell,2026-05-08T23:14:50.684895+00:00,match,94432.16907996002,-0.7099152769032251,-0.3096869500728332,0.08580382641535611,False
coinbase,BTC-USD,185827034,95385.44,0.884372,2026-05-08 22:48:07.377000+00:00,buy,2026-05-08T23:14:50.687637+00:00,match,84356.21234368,0.06059038358613826,-0.4387835850917241,0.0896860454466179,False
coinbase,BTC-USD,185823806,98939.68,0.072579,2026-05-08 22:48:08.275000+00:00,buy,2026-05-08T23:14:50.677687+00:00,match,7180.94303472,1.3007908311697494,-1.4908703867341702,0.017954672555007045,False
coinbase,BTC-USD,185823746,99066.69,0.213358,2026-05-08 22:48:09.005000+00:00,sell,2026-05-08T23:14:50.677505+00:00,match,21136.67084502,1.317504874651829,-1.2712714098801035,0.023498878121248956,False
