e,symbol,trade_id,price,quantity,m,trade_value
trade,ETHUSDT,143951925,3515.2,1.367222,True,4806.0587743999995
trade,BTCUSDT,111961674,97328.17,1.948981,False,189690.75409477
trade,BTCUSDT,111961847,96593.02,1.015784,True,98117.64422768001
trade,ETHUSDT,143951569,3488.11,0.969895,True,3383.10044845
trade,BTCUSDT,111961478,97066.63,0.495453,True,48091.95303339
trade,BTCUSDT,111961771,97436.0,0.046869,True,4566.727884
trade,ETHUSDT,143951024,3504.46,1.59538,True,5590.9453948
trade,ETHUSDT,143951614,3484.07,0.649301,False,2262.21013507
trade,BTCUSDT,111960862,97469.97,0.152561,True,14870.11609317
trade,BTCUSDT,111960667,97138.31,1.904729,True,185022.15606799
trade,BTCUSDT,111960067,96634.29,0.930864,False,89953.38172656
trade,BTCUSDT,111961956,96615.17,1.442374,True,139355.20921358
trade,BTCUSDT,111960479,96562.79,0.367277,False,35465.29182283
trade,ETHUSDT,143950714,3511.31,0.383625,False,1347.02629875
trade,BTCUSDT,111960115,96546.68,1.785998,False,172432.17738664
trade,BTCUSDT,111962036,97169.35,0.226866,True,22044.4217571
trade,BTCUSDT,111961760,97286.98,1.414468,True,137609.32002664
trade,BTCUSDT,111960984,96557.1,0.830132,False,80155.13853720001
trade,ETHUSDT,143951011,3491.15,1.53691,True,5365.5833465000005
trade,ETHUSDT,143950261,3482.56,0.381798,False,1329.63444288
trade,ETHUSDT,143951457,3500.13,1.192433,False,4173.670516290001
trade,ETHUSDT,143950164,3506.47,0.898411,False,3150.25121917
trade,ETHUSDT,143951907,3484.89,1.95569,True,6815.3645240999995
trade,BTCUSDT,111962004,97262.26,0.996111,True,96884.00707086
trade,BTCUSDT,111960640,97140.82,1.738926,True,168920.69755932002
trade,ETHUSDT,143950229,3510.08,0.283804,False,996.17474432
trade,ETHUSDT,143950670,3512.85,1.757749,True,6174.70857465
trade,ETHUSDT,143950257,3487.5,0.003718,False,12.966524999999999
trade,ETHUSDT,143951265,3506.94,1.020788,True,3579.84226872
trade,BTCUSDT,111960267,97273.31,0.830009,False,80737.72275978999
trade,BTCUSDT,111960644,96982.71,0.938589,False,91026.90479619
trade,BTCUSDT,111961396,97093.64,1.519868,True,147569.51643952
trade,BTCUSDT,111960735,97432.41,0.882046,False,85939.86751086
trade,BTCUSDT,111960668,97073.59,1.731974,False,168128.93396666
trade,ETHUSDT,143952019,3484.73,0.041528,False,144.71386744
trade,ETHUSDT,143951475,3504.26,0.104865,False,367.4742249
trade,ETHUSDT,143951783,3497.98,0.847934,False,2966.0561733199997
trade,BTCUSDT,111961868,96885.58,0.295335,False,28613.7027693
trade,BTCUSDT,111961261,97449.26,1.992653,False,194182.56028678
trade,BTCUSDT,111960399,96764.36,0.725605,False,70212.70343780001
trade,BTCUSDT,111961490,97084.6,1.86607,False,181166.659522
trade,ETHUSDT,143950293,3513.7,0.31186,True,1095.782482
trade,ETHUSDT,143951136,3485.67,1.455454,True,5073.23234418
trade,ETHUSDT,143950133,3483.06,0.761625,False,2652.7855725
trade,BTCUSDT,111962011,96661.82,0.93829,False,90696.8190878
trade,BTCUSDT,111961645,97395.74,0.124686,True,12143.885237640001
trade,BTCUSDT,111961579,96709.09,0.058296,False,5637.75311064
trade,ETHUSDT,143950343,3498.68,0.69169,True,2420.0019692
trade,ETHUSDT,143951060,3499.01,1.275213,True,4461.98303913
trade,ETHUSDT,143950507,3500.74,1.715659,False,6006.07608766
trade,BTCUSDT,111961063,96548.79,0.370187,True,35741.106923729996
trade,BTCUSDT,111960970,96897.77,1.531615,True,148410.07799855
trade,BTCUSDT,111961835,97073.78,0.668533,True,64897.02536474
trade,ETHUSDT,143950034,3505.92,0.164174,True,575.58091008
trade,BTCUSDT,111960328,97445.44,1.070058,False,104272.27263552
trade,ETHUSDT,143950531,3488.4,0.91704,False,3199.002336
trade,BTCUSDT,111960811,96669.22,1.850508,True,178887.16496376
trade,ETHUSDT,143951131,3494.11,1.706483,True,5962.63931513
trade,ETHUSDT,143951057,3499.57,0.766819,False,2683.5367678300004
trade,ETHUSDT,143951589,3510.76,1.626241,True,5709.341853160001
trade,ETHUSDT,143950836,3511.56,0.653208,True,2293.77908448
trade,ETHUSDT,143950693,3505.88,0.124886,False,437.83532968000003
trade,BTCUSDT,111960347,97281.51,1.069194,True,104012.80680293999
trade,BTCUSDT,111960618,97264.81,0.297089,False,28896.30513809
trade,ETHUSDT,143950230,3487.78,0.442463,False,1543.2136021400001
trade,BTCUSDT,111960090,96876.02,1.345202,False,130317.81585604
trade,BTCUSDT,111960336,96653.8,1.877877,True,181503.94798260002
trade,BTCUSDT,111961630,96521.62,0.178337,False,17213.376145939998
trade,BTCUSDT,111961179,96993.49,0.477868,False,46350.08507932
trade,ETHUSDT,143951933,3506.42,1.514043,True,5308.87065606
trade,ETHUSDT,143951926,3502.1,0.401303,False,1405.4032363000001
trade,ETHUSDT,143951474,3488.29,0.180596,False,629.97122084
trade,BTCUSDT,111961592,97187.81,1.710386,True,166228.66959466
trade,BTCUSDT,111961420,97354.74,1.659087,False,161519.98352238
trade,ETHUSDT,143951649,3513.87,1.590245,True,5587.91419815
trade,BTCUSDT,111960883,97296.11,0.911608,True,88695.91224488
trade,ETHUSDT,143950383,3495.18,1.48397,False,5186.7422645999995
trade,BTCUSDT,111961163,97170.54,1.733992,False,168492.93899568
trade,ETHUSDT,143951192,3491.25,0.600009,True,2094.78142125
trade,ETHUSDT,143950944,3514.79,0.08104,False,284.8385816
trade,BTCUSDT,111961676,96983.84,1.2167,False,118000.23812799998
trade,ETHUSDT,143950538,3507.1,1.898555,True,6658.4222405
trade,ETHUSDT,143950650,3501.58,1.230092,False,4307.26554536
trade,BTCUSDT,111961387,97270.35,0.649794,True,63205.6898079
trade,BTCUSDT,111961823,96749.38,1.568021,True,151705.05957698
trade,BTCUSDT,111961319,96870.83,1.882094,True,182320.00791801998
trade,ETHUSDT,143950348,3493.08,1.955985,True,6832.4120838
trade,ETHUSDT,143951066,3502.42,1.60121,True,5608.1099282000005
trade,ETHUSDT,143951755,3482.94,0.75786,False,2639.5809083999998
trade,BTCUSDT,111961021,97004.14,1.151416,True,111692.11886224
trade,BTCUSDT,111960457,96845.75,0.743596,True,72014.112317
trade,BTCUSDT,111960951,97266.03,0.130495,True,12692.73058485
trade,BTCUSDT,111960706,96697.69,0.383828,False,37115.28095732
trade,ETHUSDT,143951727,3508.46,0.579258,True,2032.3035226800002
trade,BTCUSDT,111961462,97441.48,1.139723,True,111056.29591004
trade,BTCUSDT,111961969,96815.12,0.042444,True,4109.22095328
trade,BTCUSDT,111960914,97402.86,1.589632,False,154834.70314752
trade,BTCUSDT,111961690,97119.99,0.569771,True,55336.153822290005
trade,BTCUSDT,111961715,96841.56,1.516062,False,146817.80913672
trade,BTCUSDT,111960300,97080.88,0.296534,True,28787.781669920005
trade,ETHUSDT,143950815,3506.13,1.642321,False,5758.19092773
trade,ETHUSDT,143950696,3501.33,1.429198,False,5004.09383334
trade,ETHUSDT,143950662,3488.44,1.500983,False,5236.08913652
trade,ETHUSDT,143951742,3508.62,1.066814,False,3743.0449366799994
trade,ETHUSDT,143950890,3491.86,0.813535,False,2840.7503251000003
trade,BTCUSDT,111960512,96733.86,1.021739,True,98836.75738254
trade,ETHUSDT,143950057,3496.81,1.693956,False,5923.44228036
trade,ETHUSDT,143951932,3484.72,0.707688,False,2466.0945273599996
trade,ETHUSDT,143950788,3494.43,1.112203,False,3886.51552929
trade,BTCUSDT,111961837,97451.15,0.115698,True,11274.903152699999
trade,BTCUSDT,111961738,97275.99,1.072241,True,104303.30479359001
trade,ETHUSDT,143951618,3490.68,1.512992,True,5281.37091456
trade,ETHUSDT,143951082,3484.52,1.262525,True,4399.293613
trade,ETHUSDT,143951805,3497.02,1.635041,True,5717.77107782
trade,ETHUSDT,143950570,3500.84,0.718526,False,2515.44456184
trade,BTCUSDT,111961150,97226.33,0.383599,False,37295.92296167
trade,ETHUSDT,143951929,3483.11,1.656114,True,5768.42723454
trade,ETHUSDT,143950901,3491.51,1.204585,False,4205.82057335
trade,BTCUSDT,111961955,97195.33,1.260559,False,122520.44798947
trade,ETHUSDT,143951830,3504.25,0.635925,True,2228.44018125
trade,ETHUSDT,143950312,3491.44,0.252539,False,881.7247661600001
trade,BTCUSDT,111961937,97450.79,1.809407,True,176328.14158152998
trade,ETHUSDT,143951792,3502.4,1.037024,True,3632.0728575999997
trade,BTCUSDT,111961940,96919.31,1.928346,False,186893.96376125998
trade,BTCUSDT,111960855,96991.29,1.18241,True,114683.4712089
trade,ETHUSDT,143951609,3517.05,1.572618,True,5530.976136900001
trade,ETHUSDT,143950830,3485.15,0.650736,False,2267.9125704
trade,ETHUSDT,143950865,3498.57,0.110417,True,386.30160369000004
trade,BTCUSDT,111960749,97232.45,0.202152,False,19655.7342324
trade,BTCUSDT,111961405,96741.66,1.964745,True,190072.69277670002
trade,ETHUSDT,143951128,3487.18,0.437765,False,1526.5653527
trade,ETHUSDT,143950191,3499.7,1.548652,True,5419.8174044
trade,BTCUSDT,111961139,97064.38,1.079756,True,104805.84669127999
trade,BTCUSDT,111961429,97174.33,1.020618,True,99177.87033594001
trade,BTCUSDT,111960394,96523.52,0.90724,True,87569.9982848
trade,ETHUSDT,143951059,3504.16,0.132586,True,464.60255776
trade,BTCUSDT,111960410,97195.47,1.829518,True,177820.86188346
trade,BTCUSDT,111961895,96755.58,0.41134,False,39799.440277199996
trade,ETHUSDT,143951106,3498.67,1.075865,False,3764.0965995500005
trade,BTCUSDT,111961318,96761.61,1.749604,False,169294.49990244
trade,BTCUSDT,111960432,96595.15,0.273305,True,26399.93747075
trade,ETHUSDT,143951415,3516.6,1.06241,False,3736.071006
trade,ETHUSDT,143950157,3482.59,0.903027,False,3144.8727999300004
trade,ETHUSDT,143950139,3506.0,0.171301,False,600.581306
trade,BTCUSDT,111961073,96857.43,0.53452,True,51772.23348359999
trade,ETHUSDT,143950764,3494.95,0.185203,True,647.27522485
trade,ETHUSDT,143950778,3510.46,1.046956,False,3675.29715976
trade,BTCUSDT,111961716,97089.45,0.228534,True,22188.240366299997
trade,BTCUSDT,111961024,96981.22,0.248569,False,24106.524874180002
trade,ETHUSDT,143950993,3505.96,0.804393,True,2820.16968228
trade,BTCUSDT,111960182,96788.37,1.374744,False,133059.23092728
trade,ETHUSDT,143950748,3506.56,1.926576,False,6755.65433856
trade,BTCUSDT,111961749,96809.53,1.948643,False,188647.21296779
trade,BTCUSDT,111960682,96620.3,0.965926,False,93328.0598978
trade,ETHUSDT,143950768,3492.53,0.29879,False,1043.5330387000001
trade,ETHUSDT,143950466,3506.85,0.833712,True,2923.7029272
trade,ETHUSDT,143951279,3494.27,1.750569,True,6116.96073963
trade,ETHUSDT,143950604,3484.37,1.141802,False,3978.46063474
trade,ETHUSDT,143950736,3496.19,0.480866,False,1681.19890054
trade,BTCUSDT,111960652,97023.75,0.179766,True,17441.5714425
trade,ETHUSDT,143950821,3497.76,0.726683,True,2541.76273008
trade,ETHUSDT,143951983,3488.39,1.569482,True,5474.96531398
trade,BTCUSDT,111960872,97095.77,0.297252,True,28861.911824040002
trade,ETHUSDT,143951085,3509.96,0.597912,True,2098.64720352
trade,BTCUSDT,111960355,97389.21,1.741224,True,169576.42979304004
trade,ETHUSDT,143951339,3490.91,0.660832,False,2306.9050371199996
trade,ETHUSDT,143951956,3497.57,1.348819,True,4717.5888698300005
trade,BTCUSDT,111960717,96544.48,1.145343,False,110576.54435663999
trade,BTCUSDT,111961938,96932.46,1.331563,True,129071.67723498002
trade,BTCUSDT,111961670,96926.24,0.330731,True,32056.512281440002
trade,ETHUSDT,143951756,3506.76,0.954399,False,3346.8482372400003
trade,ETHUSDT,143950922,3495.45,0.232656,False,813.2374152
trade,BTCUSDT,111960434,97307.76,0.723042,True,70357.59740592
trade,BTCUSDT,111961561,97445.35,1.523515,False,148459.45240525
trade,ETHUSDT,143950483,3512.49,1.533084,True,5384.94221916
trade,BTCUSDT,111961595,97451.23,1.206117,False,117537.58517391
trade,ETHUSDT,143950332,3512.95,0.964317,False,3387.5974051499998
trade,ETHUSDT,143951243,3488.02,0.376123,True,1311.9245464599999
trade,BTCUSDT,111961022,97110.49,1.342751,True,130395.20755799001
trade,ETHUSDT,143950401,3502.13,1.372413,False,4806.36873969
trade,BTCUSDT,111961256,96934.38,0.050393,True,4884.81421134
trade,ETHUSDT,143951407,3508.67,1.250149,True,4386.36029183
trade,BTCUSDT,111960172,96861.83,0.846837,True,82026.18153171
trade,ETHUSDT,143950433,3495.53,0.212507,False,742.82459371
trade,ETHUSDT,143951004,3486.0,0.153424,False,534.836064
trade,BTCUSDT,111961923,96700.18,0.083422,True,8066.922415959999
trade,ETHUSDT,143950608,3513.99,0.849576,True,2985.40156824
trade,ETHUSDT,143951901,3514.67,1.560947,True,5486.21359249
trade,BTCUSDT,111960527,96608.94,1.377105,False,133040.6543187
trade,ETHUSDT,143951448,3492.82,1.590273,False,5554.53733986
trade,BTCUSDT,111961916,97462.98,0.906665,False,88366.2727617
trade,BTCUSDT,111961224,96900.42,1.379603,True,133684.11013326
trade,BTCUSDT,111960750,96581.23,0.580968,True,56110.60403064
trade,ETHUSDT,143950790,3495.28,0.001926,False,6.73190928
trade,ETHUSDT,143951152,3491.15,0.218356,True,762.3135494
trade,BTCUSDT,111961297,97032.59,0.922894,False,89550.79511546
trade,ETHUSDT,143950161,3506.29,1.923341,False,6743.79131489
trade,ETHUSDT,143950642,3508.82,0.030299,True,106.31373718
trade,ETHUSDT,143950339,3491.29,1.792443,True,6257.93832147
trade,ETHUSDT,143951220,3508.03,1.60131,False,5617.4435193
trade,BTCUSDT,111961156,97025.88,1.295523,False,125699.25913524
trade,ETHUSDT,143950820,3513.65,1.779753,True,6253.42912845
trade,BTCUSDT,111960789,96652.51,0.99943,False,96597.4180693
trade,ETHUSDT,143951552,3485.3,0.132152,True,460.5893656
trade,ETHUSDT,143951274,3508.34,1.306368,False,4583.18310912
trade,ETHUSDT,143950719,3490.65,1.067788,True,3727.2741822
trade,ETHUSDT,143951046,3510.14,0.956989,False,3359.1653684599996
trade,BTCUSDT,111960617,96887.27,1.553098,True,150475.42526246002
trade,BTCUSDT,111960598,97381.97,1.464208,True,142587.45952976
trade,ETHUSDT,143951129,3514.25,1.667516,True,5860.068103
trade,BTCUSDT,111961861,97287.82,0.303787,True,29554.774974339998
trade,ETHUSDT,143951881,3495.89,0.181865,True,635.78003485
trade,ETHUSDT,143950676,3496.49,0.601326,True,2102.53034574
trade,ETHUSDT,143951353,3483.57,1.592778,False,5548.55365746
trade,BTCUSDT,111962044,96850.21,0.153692,False,14885.10247532
trade,BTCUSDT,111961922,97117.75,0.750193,False,72857.05622575
trade,BTCUSDT,111960507,97249.68,0.261709,False,25451.11650312
trade,BTCUSDT,111960860,96814.55,0.440574,True,42653.9735517
trade,BTCUSDT,111960346,96662.4,0.782972,True,75683.9526528
trade,BTCUSDT,111960296,97009.97,1.730379,False,167864.01487863
trade,ETHUSDT,143951568,3491.1,1.35435,False,4728.171284999999
trade,BTCUSDT,111960596,97025.96,0.336631,False,32661.945940760004
trade,BTCUSDT,111960108,97336.59,1.228551,False,119582.96498108999
trade,BTCUSDT,111961046,97069.18,1.892665,False,183719.43956469998
trade,ETHUSDT,143951675,3491.42,0.279576,False,976.11723792
trade,ETHUSDT,143951119,3513.69,0.639193,False,2245.9260521700003
trade,BTCUSDT,111960277,96980.3,0.096346,False,9343.663983800001
trade,ETHUSDT,143951904,3483.55,0.969119,False,3375.97449245
trade,BTCUSDT,111960633,97326.39,0.365866,False,35608.41700374
trade,ETHUSDT,143951949,3489.29,0.947332,False,3305.51607428
trade,ETHUSDT,143950511,3505.98,1.393995,False,4887.318590100001
trade,ETHUSDT,143950609,3492.33,0.661076,False,2308.69554708
trade,ETHUSDT,143950447,3488.57,1.541551,False,5377.80857207
trade,BTCUSDT,111961910,96540.7,1.499202,False,144734.0105214
trade,ETHUSDT,143950387,3494.53,1.223295,True,4274.841076350001
trade,ETHUSDT,143950243,3486.05,0.28123,True,980.3818415
trade,BTCUSDT,111960568,96829.0,1.100844,False,106593.62367599999
trade,BTCUSDT,111960472,96563.69,1.535043,False,148229.41638867
trade,BTCUSDT,111960401,97250.44,1.032574,True,100418.27583256002
trade,ETHUSDT,143950231,3509.34,0.774659,True,2718.54181506
trade,ETHUSDT,143951153,3483.45,1.847981,True,6437.34941445
trade,ETHUSDT,143950772,3485.55,0.181368,True,632.1672324
trade,ETHUSDT,143951707,3495.12,0.297045,False,1038.2079204
trade,BTCUSDT,111961055,96608.19,1.902226,False,183770.61083094002
trade,ETHUSDT,143950497,3510.93,1.669606,True,5861.869793579999
trade,ETHUSDT,143950851,3517.47,0.596469,False,2098.06181343
trade,BTCUSDT,111961078,96600.11,0.482348,True,46594.86985828
trade,ETHUSDT,143950307,3485.21,1.090206,True,3799.59685326
trade,BTCUSDT,111960558,96644.46,0.294427,True,28454.73842442
trade,ETHUSDT,143950114,3507.01,1.32985,True,4663.7972485
trade,ETHUSDT,143950699,3516.62,1.596491,False,5614.2521804200005
trade,BTCUSDT,111961830,97063.97,0.0628,True,6095.617316
trade,ETHUSDT,143951977,3493.63,1.31379,True,4589.8961577
trade,ETHUSDT,143951490,3510.87,1.085642,False,3811.5479285399997
trade,ETHUSDT,143951500,3509.55,1.931781,True,6779.68200855
trade,BTCUSDT,111961210,97153.08,0.164357,False,15967.78876956
trade,ETHUSDT,143951656,3509.22,0.779669,True,2736.0300481799995
trade,ETHUSDT,143951789,3501.84,1.429379,True,5005.45655736
trade,BTCUSDT,111961776,96702.14,1.521757,True,147157.15845998
trade,BTCUSDT,111962027,96648.18,1.622977,True,156857.77323186
trade,ETHUSDT,143951307,3509.47,0.535653,True,1879.85813391
trade,ETHUSDT,143951667,3492.52,1.153159,True,4027.43087068
trade,BTCUSDT,111960543,97470.9,1.246275,True,121475.5458975
trade,BTCUSDT,111960304,97161.19,0.294051,False,28570.34508069
trade,ETHUSDT,143950471,3485.94,1.239116,False,4319.484029040001
trade,ETHUSDT,143950513,3487.89,1.915314,False,6680.40454746
trade,ETHUSDT,143951989,3495.16,0.959361,True,3353.12019276
trade,BTCUSDT,111961902,97459.12,0.194069,True,18913.79395928
trade,BTCUSDT,111961452,96855.06,1.704218,False,165062.13664307998
trade,BTCUSDT,111961290,96996.37,1.326756,False,128690.51587572
trade,BTCUSDT,111961345,97295.91,0.107934,False,10501.53674994
trade,ETHUSDT,143951817,3503.46,0.396757,False,1390.0222792200002
trade,ETHUSDT,143950472,3494.2,0.815096,False,2848.1084432
trade,BTCUSDT,111960319,96741.82,0.102398,True,9906.16888436
trade,BTCUSDT,111961276,97339.52,1.794384,False,174664.47725568002
trade,BTCUSDT,111960733,97409.44,0.522318,True,50878.703881919995
trade,ETHUSDT,143951856,3485.21,0.041468,True,144.52468828
trade,ETHUSDT,143951121,3488.17,1.559825,False,5440.93477025
trade,BTCUSDT,111960483,97042.83,0.642741,True,62373.40559703
trade,ETHUSDT,143951906,3506.7,1.087072,True,3812.0353824
trade,BTCUSDT,111960077,96910.44,0.962491,False,93275.42630604
trade,ETHUSDT,143951380,3485.08,1.627384,True,5671.56343072
trade,BTCUSDT,111961729,96748.54,0.753472,False,72897.31593088
trade,BTCUSDT,111960210,96678.89,0.09175,True,8870.2881575
trade,BTCUSDT,111960594,96952.98,1.215693,True,117865.05911513999
trade,ETHUSDT,143950070,3486.36,0.077887,False,271.54212132
trade,BTCUSDT,111960922,97243.18,0.598175,False,58168.439196499996
trade,ETHUSDT,143950527,3486.88,1.517749,True,5292.20863312
trade,BTCUSDT,111960529,97133.36,1.436339,True,139516.43316904
trade,BTCUSDT,111961330,96534.49,1.448562,True,139836.19390338
trade,BTCUSDT,111961827,97371.85,1.318103,True,128346.12760055001
trade,BTCUSDT,111961057,97241.74,0.922588,True,89714.06242312
trade,BTCUSDT,111961688,97188.43,1.026738,False,99787.05424133998
trade,BTCUSDT,111960998,96517.13,1.9491,True,188121.53808300002
trade,BTCUSDT,111960356,97092.09,1.925618,True,186962.27616162
trade,BTCUSDT,111960331,97349.84,0.271971,True,26476.33333464
trade,ETHUSDT,143950915,3509.96,0.071325,False,250.347897
trade,BTCUSDT,111961166,97040.6,1.233033,True,119654.2621398
trade,ETHUSDT,143950425,3507.57,0.961821,True,3373.6544849700003
trade,BTCUSDT,111961153,97111.56,0.289596,False,28123.11932976
trade,BTCUSDT,111961145,96796.06,0.174057,True,16848.03181542
trade,BTCUSDT,111961859,96532.84,1.300976,False,125586.90805183999
trade,ETHUSDT,143950081,3502.84,1.985726,False,6955.680461840001
trade,ETHUSDT,143950871,3501.58,0.022175,False,77.6475365
trade,BTCUSDT,111960482,97017.17,1.501542,True,145675.35547614
trade,ETHUSDT,143950738,3498.49,0.453226,False,1585.60662874
trade,ETHUSDT,143950872,3485.39,1.032393,True,3598.2922382699994
trade,ETHUSDT,143951539,3506.03,1.387105,False,4863.2317431500005
trade,BTCUSDT,111960896,97450.92,0.834012,False,81275.23669104
trade,BTCUSDT,111961921,97012.4,0.216644,False,21017.1543856
trade,BTCUSDT,111960476,96840.33,0.047617,True,4611.24599361
trade,ETHUSDT,143951988,3482.8,1.953252,True,6802.7860656
trade,ETHUSDT,143951154,3506.91,1.719204,False,6029.09369964
trade,ETHUSDT,143951739,3483.57,0.177183,False,617.22938331
trade,BTCUSDT,111960805,97067.63,1.623249,True,157564.93332987
trade,ETHUSDT,143950794,3507.16,0.761755,True,2671.5966657999998
trade,BTCUSDT,111960628,96753.52,1.365959,True,132161.34142568
trade,ETHUSDT,143950974,3502.41,0.075385,True,264.02917784999994
trade,BTCUSDT,111961587,97030.36,0.03903,False,3787.0949508000003
trade,BTCUSDT,111960122,97229.87,1.096686,True,106630.63721082
trade,ETHUSDT,143950460,3484.26,1.94981,True,6793.644990600001
trade,BTCUSDT,111960854,97128.61,1.112851,True,108089.67076711
trade,BTCUSDT,111960968,97329.3,0.448815,True,43682.8497795
trade,ETHUSDT,143950918,3483.94,0.699618,False,2437.42713492
trade,BTCUSDT,111960367,97132.83,0.395843,False,38449.35082569
trade,BTCUSDT,111960254,96675.77,0.695081,False,67197.49088737
trade,ETHUSDT,143950539,3498.45,0.337068,True,1179.2155446
trade,BTCUSDT,111961577,97189.5,1.368232,True,132977.783964
trade,BTCUSDT,111960817,96925.86,1.080015,True,104681.3826879
trade,ETHUSDT,143951329,3487.05,1.259712,False,4392.6787296
trade,ETHUSDT,143951794,3485.64,0.826461,False,2880.74552004
trade,BTCUSDT,111961414,96937.89,1.533755,True,148678.97347695
trade,BTCUSDT,111960918,97218.02,1.05791,True,102847.91553819999
trade,BTCUSDT,111961480,97424.18,0.662129,True,64507.37487921999
trade,ETHUSDT,143950888,3497.03,1.687473,True,5901.14370519
trade,ETHUSDT,143951686,3490.75,0.088408,False,308.610226
trade,BTCUSDT,111961151,97027.17,0.431428,True,41860.237898759995
trade,ETHUSDT,143950584,3490.66,0.835861,False,2917.70655826
trade,BTCUSDT,111961207,97471.6,0.892156,True,86959.8727696
trade,ETHUSDT,143950990,3484.51,1.410325,True,4914.291565750001
trade,BTCUSDT,111960470,97327.69,0.603796,True,58766.06991124
trade,BTCUSDT,111961268,97322.3,0.217692,True,21186.2861316
trade,BTCUSDT,111962023,97145.54,0.50081,False,48651.45788739999
trade,ETHUSDT,143950044,3515.04,1.117138,False,3926.7847555199996
trade,ETHUSDT,143951818,3490.46,0.172507,True,602.12878322
trade,ETHUSDT,143951272,3500.24,1.591155,False,5569.4243772
trade,BTCUSDT,111960309,96681.96,0.051773,False,5005.51511508
trade,BTCUSDT,111961571,96582.8,0.304273,True,29387.5383044
trade,ETHUSDT,143950875,3492.53,0.747907,False,2612.08763471
trade,BTCUSDT,111961752,96655.97,1.889329,True,182614.92714413
trade,ETHUSDT,143951497,3492.55,0.432645,False,1511.03429475
trade,BTCUSDT,111961214,97453.93,1.538596,True,149942.22688228
trade,ETHUSDT,143950580,3483.51,0.497032,True,1731.41594232
trade,BTCUSDT,111961001,97099.3,0.787368,False,76452.8816424
trade,BTCUSDT,111961300,96680.16,0.442332,True,42764.728533120004
trade,BTCUSDT,111960731,96570.89,0.971001,False,93770.43076089
trade,BTCUSDT,111961576,97355.28,0.517139,False,50346.21214392
trade,ETHUSDT,143951888,3502.11,0.242726,True,850.0531518600001
trade,BTCUSDT,111961741,96545.56,1.58082,True,152621.1521592
trade,BTCUSDT,111962059,97232.24,0.119862,True,11654.45075088
trade,BTCUSDT,111960747,96750.93,1.73735,True,168090.2282355
trade,BTCUSDT,111962003,96531.44,0.364692,True,35204.24391648
trade,ETHUSDT,143951386,3514.75,1.985072,False,6977.031812
trade,ETHUSDT,143950474,3490.36,1.112605,True,3883.3919878
trade,ETHUSDT,143950666,3487.41,0.786012,False,2741.14610892
trade,BTCUSDT,111961254,97372.06,0.568894,True,55394.38070164
trade,BTCUSDT,111961962,97356.87,0.772372,True,75195.72039563999
trade,BTCUSDT,111961456,96836.66,1.420385,True,137545.3393141
trade,ETHUSDT,143950548,3513.11,1.083482,False,3806.3914490200004
trade,ETHUSDT,143951134,3487.66,1.862873,True,6497.06764718
trade,BTCUSDT,111960480,97108.74,1.374299,True,133456.44427326001
trade,BTCUSDT,111960431,96700.02,0.588056,True,56865.026961120006
trade,BTCUSDT,111960803,97336.8,0.911406,True,88713.34354080001
trade,BTCUSDT,111961460,96983.72,1.770482,False,171707.93055304
trade,ETHUSDT,143950796,3498.98,0.721989,True,2526.22507122
trade,BTCUSDT,111961342,97164.75,1.581194,True,153636.3197115
trade,BTCUSDT,111960642,97257.12,1.636469,True,159158.26190928
trade,ETHUSDT,143950896,3490.51,0.101778,True,355.25712678
trade,ETHUSDT,143951509,3498.96,0.67441,True,2359.7336136
trade,BTCUSDT,111961154,96533.88,1.314142,True,126859.22613096
trade,BTCUSDT,111960246,96649.09,1.198443,False,115828.42536686998
trade,BTCUSDT,111961935,96882.56,0.050807,False,4922.31222592
trade,ETHUSDT,143951842,3501.04,1.126273,False,3943.1268239200003
trade,BTCUSDT,111960248,96798.04,0.82588,True,79943.56527519999
trade,ETHUSDT,143951058,3501.54,0.884116,True,3095.76753864
trade,ETHUSDT,143950807,3515.81,1.823253,False,6410.2111299299995
trade,ETHUSDT,143951184,3484.07,0.971357,True,3384.27578299
trade,ETHUSDT,143951302,3504.86,1.586088,True,5559.01638768
trade,BTCUSDT,111961034,96874.97,1.742887,False,168842.12583839
trade,ETHUSDT,143950885,3516.93,1.611095,False,5666.10833835
trade,ETHUSDT,143951392,3491.84,0.527984,True,1843.6356505600002
trade,BTCUSDT,111960613,96662.87,0.471786,False,45604.18878582
trade,BTCUSDT,111960435,97143.61,1.990721,False,193385.82444281
trade,BTCUSDT,111960624,96682.03,1.224974,False,118432.97301721999
trade,ETHUSDT,143951180,3497.97,0.447358,True,1564.8448632599998
trade,BTCUSDT,111960932,96612.22,1.54867,False,149620.4467474
trade,ETHUSDT,143952017,3500.54,0.055759,False,195.18660986
trade,BTCUSDT,111960518,97218.82,1.584977,False,154089.59366714003
trade,BTCUSDT,111960792,97259.96,0.77677,False,75548.6191292
trade,BTCUSDT,111961557,96940.78,0.379643,True,36802.88854154
trade,BTCUSDT,111961624,97357.25,0.049145,False,4784.62205125
trade,BTCUSDT,111961554,96719.81,1.029963,True,99617.82566702999
trade,ETHUSDT,143950217,3507.11,1.360701,True,4772.12808411
trade,BTCUSDT,111960670,96638.55,0.079791,True,7710.88654305
trade,ETHUSDT,143951752,3491.37,1.358008,False,4741.30839096
trade,BTCUSDT,111961301,97276.55,0.701116,True,68202.1456298
trade,BTCUSDT,111961548,97367.46,1.348571,True,131306.93289966
