e,symbol,trade_id,price,quantity,trade_time,m,trade_value
trade,BTCUSDT,119558311,97138.45,0.934603,2026-03-20 04:53:17.081,False,90785.88678535
trade,ETHUSDT,111431924,3506.62,0.818937,2026-03-20 04:53:20.827,True,2871.70086294
trade,BTCUSDT,119558312,96542.44,0.569704,2026-03-20 04:53:21.621,True,55000.61423776
trade,ETHUSDT,111431925,3504.71,1.724698,2026-03-20 04:53:23.901,True,6044.566327580001
trade,ETHUSDT,111431926,3506.81,1.281533,2026-03-20 04:53:24.309,True,4494.09273973
trade,BTCUSDT,119558313,97323.7,1.938839,2026-03-20 04:53:24.555,True,188694.9851843
trade,BTCUSDT,119558314,97309.54,1.606551,2026-03-20 04:53:25.661,True,156332.73879653998
trade,ETHUSDT,111431927,3515.94,1.713762,2026-03-20 04:53:26.535,True,6025.48436628
trade,ETHUSDT,111431928,3489.08,0.141613,2026-03-20 04:53:28.594,True,494.09908604
trade,BTCUSDT,119558315,96861.21,0.086902,2026-03-20 04:53:30.461,True,8417.43287142
trade,ETHUSDT,111431929,3483.0,1.631198,2026-03-20 04:53:31.487,True,5681.4626339999995
trade,BTCUSDT,119558316,97185.28,1.256876,2026-03-20 04:53:34.616,False,122149.84598528002
trade,BTCUSDT,119558317,97162.59,0.613604,2026-03-20 04:53:34.981,True,59619.35387436
trade,ETHUSDT,111431930,3501.13,0.876316,2026-03-20 04:53:35.369,True,3068.0962370800003
trade,BTCUSDT,119558318,97228.32,1.335832,2026-03-20 04:53:37.659,False,129880.70116224
trade,ETHUSDT,111431931,3507.61,0.297534,2026-03-20 04:53:39.089,True,1043.6332337400002
trade,BTCUSDT,119558319,96874.15,0.228278,2026-03-20 04:53:39.352,False,22114.2372137
trade,ETHUSDT,111431932,3507.24,0.340637,2026-03-20 04:53:40.107,False,1194.69571188
trade,ETHUSDT,111431933,3499.7,1.109373,2026-03-20 04:53:42.215,False,3882.4726880999997
trade,BTCUSDT,119558320,97223.8,0.492146,2026-03-20 04:53:42.606,False,47848.3042748
trade,BTCUSDT,119558321,97328.89,0.910907,2026-03-20 04:53:44.442,True,88657.56720323
trade,BTCUSDT,119558322,97114.2,0.946473,2026-03-20 04:53:44.609,False,91915.9682166
trade,ETHUSDT,111431934,3486.73,1.142228,2026-03-20 04:53:44.778,True,3982.64063444
trade,ETHUSDT,111431935,3497.97,0.501617,2026-03-20 04:53:46.126,True,1754.64121749
trade,BTCUSDT,119558323,97363.88,1.692983,2026-03-20 04:53:48.277,False,164835.39365404
trade,ETHUSDT,111431936,3496.73,0.03126,2026-03-20 04:53:49.225,True,109.3077798
trade,ETHUSDT,111431937,3482.52,0.392317,2026-03-20 04:53:51.428,True,1366.25179884
trade,BTCUSDT,119558324,97308.7,0.086371,2026-03-20 04:53:52.346,True,8404.6497277
trade,ETHUSDT,111431938,3507.72,1.715352,2026-03-20 04:53:55.720,False,6016.9745174399995
trade,BTCUSDT,119558325,96905.88,0.453168,2026-03-20 04:53:55.720,True,43914.64382784
trade,BTCUSDT,119558326,96790.13,1.187565,2026-03-20 04:53:56.322,True,114944.57073345
trade,BTCUSDT,119558327,96546.41,1.290519,2026-03-20 04:53:57.592,False,124594.97648679001
trade,BTCUSDT,119558328,97214.93,0.881354,2026-03-20 04:53:58.719,False,85680.76741521999
trade,ETHUSDT,111431939,3507.2,0.514063,2026-03-20 04:53:59.528,False,1802.9217536
trade,BTCUSDT,119558329,96867.97,1.594789,2026-03-20 04:54:01.947,True,154483.97300833
trade,ETHUSDT,111431940,3484.66,1.330121,2026-03-20 04:54:02.609,False,4635.01944386
trade,BTCUSDT,119558330,96787.84,1.705633,2026-03-20 04:54:03.212,True,165084.53390272
trade,BTCUSDT,119558331,96674.43,1.530881,2026-03-20 04:54:03.516,False,147997.04807283
trade,ETHUSDT,111431941,3492.5,1.98604,2026-03-20 04:54:03.565,False,6936.2447
trade,BTCUSDT,119558332,97297.95,0.395494,2026-03-20 04:54:03.848,False,38480.7554373
trade,ETHUSDT,111431942,3494.61,0.55619,2026-03-20 04:54:06.295,False,1943.6671359
trade,BTCUSDT,119558333,97484.4,1.04506,2026-03-20 04:54:07.876,False,101877.047064
trade,ETHUSDT,111431943,3503.38,0.957998,2026-03-20 04:54:08.909,False,3356.23103324
trade,BTCUSDT,119558334,96763.32,0.543246,2026-03-20 04:54:10.361,False,52566.28653672001
trade,BTCUSDT,119558335,97096.84,0.753323,2026-03-20 04:54:11.540,True,73145.28279931999
trade,ETHUSDT,111431944,3500.48,0.228805,2026-03-20 04:54:12.810,False,800.9273264000001
trade,ETHUSDT,111431945,3495.06,0.04553,2026-03-20 04:54:13.514,False,159.1300818
trade,BTCUSDT,119558336,96692.23,0.009472,2026-03-20 04:54:16.154,False,915.86880256
trade,BTCUSDT,119558337,96562.23,1.726575,2026-03-20 04:54:17.573,True,166721.93226225
trade,BTCUSDT,119558338,96800.65,1.030372,2026-03-20 04:54:18.238,True,99740.6793418
trade,ETHUSDT,111431946,3485.89,0.644655,2026-03-20 04:54:18.496,True,2247.19641795
trade,BTCUSDT,119558339,96716.58,0.974141,2026-03-20 04:54:18.896,False,94215.58595778
trade,ETHUSDT,111431947,3514.24,0.263928,2026-03-20 04:54:19.618,False,927.5063347199999
trade,BTCUSDT,119558340,97038.48,1.121077,2026-03-20 04:54:20.621,True,108787.60804296001
trade,ETHUSDT,111431948,3501.7,1.188009,2026-03-20 04:54:21.985,False,4160.0511153
trade,BTCUSDT,119558341,97302.96,0.348623,2026-03-20 04:54:23.953,False,33922.04982408
trade,ETHUSDT,111431949,3512.42,0.146283,2026-03-20 04:54:24.844,False,513.80733486
trade,BTCUSDT,119558342,97237.5,1.678702,2026-03-20 04:54:26.708,False,163232.785725
trade,ETHUSDT,111431950,3511.11,0.102554,2026-03-20 04:54:27.879,False,360.07837494000006
trade,ETHUSDT,111431951,3484.38,0.179287,2026-03-20 04:54:28.740,True,624.70403706
trade,BTCUSDT,119558343,96711.03,0.633928,2026-03-20 04:54:30.912,True,61307.82982584
trade,BTCUSDT,119558344,96988.22,1.429734,2026-03-20 04:54:32.123,False,138667.35573348
trade,ETHUSDT,111431952,3513.37,1.711217,2026-03-20 04:54:33.702,True,6012.13847129
trade,BTCUSDT,119558345,97153.07,0.827823,2026-03-20 04:54:35.899,True,80425.54586661
trade,BTCUSDT,119558346,96717.45,1.066707,2026-03-20 04:54:37.871,True,103169.18093715
trade,ETHUSDT,111431953,3506.08,0.00205,2026-03-20 04:54:38.466,True,7.187464
trade,BTCUSDT,119558347,96791.88,1.268267,2026-03-20 04:54:41.518,True,122757.94727196002
trade,BTCUSDT,119558348,96790.85,0.898092,2026-03-20 04:54:43.179,True,86927.08805820001
trade,ETHUSDT,111431954,3510.86,1.837943,2026-03-20 04:54:43.448,False,6452.76056098
trade,ETHUSDT,111431955,3497.35,0.448763,2026-03-20 04:54:46.512,True,1569.4812780500001
trade,BTCUSDT,119558349,97318.33,1.609091,2026-03-20 04:54:47.468,False,156594.04893803
trade,BTCUSDT,119558350,97213.81,1.139808,2026-03-20 04:54:48.897,False,110805.07834847999
trade,ETHUSDT,111431956,3508.59,1.692093,2026-03-20 04:54:49.831,True,5936.860578870001
trade,BTCUSDT,119558351,96815.06,1.053803,2026-03-20 04:54:51.446,False,102024.00067318
trade,BTCUSDT,119558352,96735.59,0.012902,2026-03-20 04:54:52.927,False,1248.08258218
trade,ETHUSDT,111431957,3492.95,0.90241,2026-03-20 04:54:54.582,True,3152.0730095
trade,BTCUSDT,119558353,97481.61,0.710528,2026-03-20 04:54:57.752,False,69263.41339008001
trade,ETHUSDT,111431958,3482.57,1.759767,2026-03-20 04:54:59.225,False,6128.5117611900005
trade,ETHUSDT,111431959,3507.39,1.196256,2026-03-20 04:55:00.174,False,4195.736331839999
trade,ETHUSDT,111431960,3496.64,1.927654,2026-03-20 04:55:00.756,True,6740.31208256
trade,BTCUSDT,119558354,97224.4,0.26796,2026-03-20 04:55:01.115,True,26052.250223999996
trade,ETHUSDT,111431961,3483.67,0.91765,2026-03-20 04:55:02.876,False,3196.7897755
trade,BTCUSDT,119558355,97338.7,1.45797,2026-03-20 04:55:03.379,True,141916.904439
trade,BTCUSDT,119558356,97064.04,1.230511,2026-03-20 04:55:06.159,False,119438.36892443999
trade,ETHUSDT,111431962,3494.3,1.818843,2026-03-20 04:55:07.663,False,6355.5830949
trade,ETHUSDT,111431963,3500.87,0.578105,2026-03-20 04:55:10.298,True,2023.87045135
trade,BTCUSDT,119558357,97223.78,1.705632,2026-03-20 04:55:10.447,True,165827.99032896
trade,BTCUSDT,119558358,96553.75,0.484657,2026-03-20 04:55:13.949,False,46795.45081375
trade,ETHUSDT,111431964,3494.47,1.359252,2026-03-20 04:55:14.137,False,4749.86533644
trade,ETHUSDT,111431965,3495.87,0.017817,2026-03-20 04:55:16.328,True,62.28591579
trade,BTCUSDT,119558359,96908.2,0.902429,2026-03-20 04:55:17.538,False,87452.7700178
trade,BTCUSDT,119558360,97166.96,0.081261,2026-03-20 04:55:18.085,True,7895.8843365600005
trade,ETHUSDT,111431966,3494.96,1.883696,2026-03-20 04:55:19.226,False,6583.44217216
trade,BTCUSDT,119558361,96898.22,0.824664,2026-03-20 04:55:23.026,True,79908.47369808
trade,ETHUSDT,111431967,3503.56,1.251593,2026-03-20 04:55:23.773,False,4385.03117108
trade,ETHUSDT,111431968,3487.79,1.171089,2026-03-20 04:55:26.758,False,4084.5125033100003
trade,BTCUSDT,119558362,96947.14,1.199961,2026-03-20 04:55:27.460,False,116332.78706154
trade,ETHUSDT,111431969,3506.04,0.938258,2026-03-20 04:55:31.403,True,3289.57007832
trade,BTCUSDT,119558363,96915.34,0.270231,2026-03-20 04:55:31.720,False,26189.52924354
trade,BTCUSDT,119558364,96761.88,0.172047,2026-03-20 04:55:32.670,True,16647.591168360002
trade,ETHUSDT,111431970,3510.92,1.257708,2026-03-20 04:55:34.809,True,4415.71217136
trade,BTCUSDT,119558365,96903.72,0.230901,2026-03-20 04:55:35.794,False,22375.16585172
trade,ETHUSDT,111431971,3505.83,1.668679,2026-03-20 04:55:36.117,True,5850.10489857
trade,BTCUSDT,119558366,96679.88,0.119823,2026-03-20 04:55:39.719,False,11584.47326124
trade,BTCUSDT,119558367,97366.47,1.208443,2026-03-20 04:55:40.192,False,117661.82910620999
trade,ETHUSDT,111431972,3488.77,0.915217,2026-03-20 04:55:40.331,False,3192.98161309
trade,ETHUSDT,111431973,3506.43,1.796788,2026-03-20 04:55:41.265,True,6300.31134684
trade,ETHUSDT,111431974,3492.82,0.33134,2026-03-20 04:55:42.195,True,1157.3109788000002
trade,ETHUSDT,111431975,3510.97,1.651748,2026-03-20 04:55:42.448,True,5799.23767556
trade,BTCUSDT,119558368,97188.68,0.369696,2026-03-20 04:55:44.376,False,35930.26624128
trade,ETHUSDT,111431976,3503.25,0.93133,2026-03-20 04:55:45.113,True,3262.6818225
trade,BTCUSDT,119558369,97456.88,1.901755,2026-03-20 04:55:48.079,False,185339.10882440003
trade,BTCUSDT,119558370,97020.61,1.034297,2026-03-20 04:55:48.874,False,100348.12586117
trade,ETHUSDT,111431977,3505.31,1.873905,2026-03-20 04:55:50.027,False,6568.61793555
trade,BTCUSDT,119558371,96622.99,0.393016,2026-03-20 04:55:52.750,True,37974.38103784
trade,ETHUSDT,111431978,3507.45,0.195419,2026-03-20 04:55:53.556,True,685.42237155
trade,ETHUSDT,111431979,3503.28,1.791016,2026-03-20 04:55:54.541,False,6274.43053248
trade,ETHUSDT,111431980,3503.34,1.610708,2026-03-20 04:55:54.666,False,5642.85776472
trade,BTCUSDT,119558372,97346.04,0.000993,2026-03-20 04:55:55.737,True,96.66461772
trade,BTCUSDT,119558373,96677.94,0.249153,2026-03-20 04:55:56.095,True,24087.598784820002
trade,ETHUSDT,111431981,3504.75,0.388011,2026-03-20 04:55:56.779,True,1359.88155225
trade,ETHUSDT,111431982,3483.77,1.106011,2026-03-20 04:55:59.487,True,3853.0879414700003
trade,BTCUSDT,119558374,97184.76,0.569515,2026-03-20 04:56:00.730,False,55348.1785914
trade,ETHUSDT,111431983,3495.1,0.56878,2026-03-20 04:56:00.934,True,1987.9429779999998
trade,BTCUSDT,119558375,96594.51,1.991189,2026-03-20 04:56:00.994,False,192337.92577239
trade,BTCUSDT,119558376,96619.54,0.214055,2026-03-20 04:56:02.314,True,20681.8956347
trade,ETHUSDT,111431984,3514.7,1.744425,2026-03-20 04:56:02.636,False,6131.130547499999
trade,BTCUSDT,119558377,97086.37,1.204053,2026-03-20 04:56:03.030,True,116897.13505761
trade,ETHUSDT,111431985,3491.7,0.665869,2026-03-20 04:56:06.321,False,2325.0147873
trade,BTCUSDT,119558378,97312.96,1.033854,2026-03-20 04:56:06.548,False,100607.39294784001
trade,BTCUSDT,119558379,97195.48,0.812408,2026-03-20 04:56:06.754,False,78962.38551584
trade,BTCUSDT,119558380,96530.51,1.920563,2026-03-20 04:56:08.469,False,185392.92587712998
trade,ETHUSDT,111431986,3485.24,1.969715,2026-03-20 04:56:08.671,True,6864.9295065999995
trade,ETHUSDT,111431987,3513.63,0.139094,2026-03-20 04:56:11.623,True,488.72485122
trade,BTCUSDT,119558381,97245.01,0.201628,2026-03-20 04:56:12.007,True,19607.316876279998
trade,BTCUSDT,119558382,97376.67,1.195458,2026-03-20 04:56:13.912,False,116409.71916485998
trade,ETHUSDT,111431988,3491.88,0.655631,2026-03-20 04:56:16.412,False,2289.38477628
trade,BTCUSDT,119558383,96617.46,1.99238,2026-03-20 04:56:16.439,True,192498.6949548
trade,ETHUSDT,111431989,3491.74,0.179313,2026-03-20 04:56:16.677,True,626.1143746199999
trade,ETHUSDT,111431990,3513.33,0.083575,2026-03-20 04:56:19.553,False,293.62655474999997
trade,BTCUSDT,119558384,96782.28,0.804162,2026-03-20 04:56:21.194,False,77828.63184936
trade,ETHUSDT,111431991,3493.65,0.331787,2026-03-20 04:56:23.252,True,1159.14765255
trade,BTCUSDT,119558385,97216.3,1.19951,2026-03-20 04:56:23.549,False,116611.92401300001
trade,ETHUSDT,111431992,3483.4,0.38283,2026-03-20 04:56:25.071,False,1333.5500220000001
trade,ETHUSDT,111431993,3510.77,1.448267,2026-03-20 04:56:25.242,False,5084.53233559
trade,ETHUSDT,111431994,3500.95,1.646431,2026-03-20 04:56:25.375,True,5764.07260945
trade,BTCUSDT,119558386,96948.14,1.267301,2026-03-20 04:56:27.728,False,122862.47477014
trade,ETHUSDT,111431995,3497.79,0.872786,2026-03-20 04:56:29.119,False,3052.8221429399996
trade,ETHUSDT,111431996,3505.24,0.667339,2026-03-20 04:56:29.260,True,2339.18335636
trade,ETHUSDT,111431997,3514.81,0.282962,2026-03-20 04:56:31.454,True,994.55766722
trade,BTCUSDT,119558387,97282.73,0.010076,2026-03-20 04:56:31.689,False,980.2207874799999
trade,ETHUSDT,111431998,3511.44,1.105005,2026-03-20 04:56:31.832,True,3880.1587572000003
trade,ETHUSDT,111431999,3483.99,0.060038,2026-03-20 04:56:32.311,True,209.17179162
trade,BTCUSDT,119558388,96721.77,1.583542,2026-03-20 04:56:35.450,False,153162.98510934002
trade,BTCUSDT,119558389,97089.52,0.422322,2026-03-20 04:56:35.864,True,41003.04026544
trade,ETHUSDT,111432000,3485.36,0.902663,2026-03-20 04:56:36.632,False,3146.10551368
trade,ETHUSDT,111432001,3491.99,0.203444,2026-03-20 04:56:38.819,False,710.42441356
trade,BTCUSDT,119558390,97338.66,1.866429,2026-03-20 04:56:39.365,False,181675.69784514
trade,ETHUSDT,111432002,3494.86,0.341179,2026-03-20 04:56:40.527,False,1192.3728399400002
trade,BTCUSDT,119558391,97025.22,1.401554,2026-03-20 04:56:41.865,False,135986.08519188
trade,ETHUSDT,111432003,3490.97,0.48979,2026-03-20 04:56:44.403,True,1709.8421962999998
trade,BTCUSDT,119558392,96735.71,0.622126,2026-03-20 04:56:45.929,True,60181.80031946
trade,BTCUSDT,119558393,96539.94,0.923948,2026-03-20 04:56:47.829,True,89197.88448312
trade,ETHUSDT,111432004,3483.44,1.552924,2026-03-20 04:56:49.343,True,5409.51757856
trade,BTCUSDT,119558394,96725.36,0.864843,2026-03-20 04:56:50.435,True,83652.25051848001
trade,BTCUSDT,119558395,96594.09,0.903721,2026-03-20 04:56:51.069,True,87294.10760889
trade,BTCUSDT,119558396,96621.94,0.791342,2026-03-20 04:56:51.761,True,76460.99924348001
trade,ETHUSDT,111432005,3514.67,1.111984,2026-03-20 04:56:52.915,True,3908.25680528
trade,BTCUSDT,119558397,96774.63,1.889755,2026-03-20 04:56:54.734,True,182880.34091565
trade,ETHUSDT,111432006,3513.03,1.327902,2026-03-20 04:56:56.919,True,4664.95956306
trade,BTCUSDT,119558398,96703.48,1.683847,2026-03-20 04:56:58.355,True,162833.86468756
trade,BTCUSDT,119558399,97172.09,0.662922,2026-03-20 04:57:00.198,True,64417.51624698
trade,ETHUSDT,111432007,3505.17,0.729834,2026-03-20 04:57:01.412,False,2558.19224178
trade,ETHUSDT,111432008,3494.28,1.866105,2026-03-20 04:57:03.318,False,6520.6933794
trade,BTCUSDT,119558400,96979.65,0.406354,2026-03-20 04:57:03.902,False,39408.068696099996
trade,BTCUSDT,119558401,96830.1,1.840186,2026-03-20 04:57:04.374,False,178185.3943986
trade,ETHUSDT,111432009,3482.67,1.67431,2026-03-20 04:57:05.745,False,5831.0692077
trade,ETHUSDT,111432010,3499.64,0.286632,2026-03-20 04:57:06.575,True,1003.10881248
trade,BTCUSDT,119558402,96811.96,0.023807,2026-03-20 04:57:09.203,True,2304.80233172
trade,BTCUSDT,119558403,96794.28,0.509679,2026-03-20 04:57:09.833,True,49334.01183612
trade,ETHUSDT,111432011,3482.68,0.047571,2026-03-20 04:57:10.881,True,165.67457028
trade,ETHUSDT,111432012,3490.6,0.088283,2026-03-20 04:57:12.242,True,308.1606398
trade,BTCUSDT,119558404,96909.67,0.44172,2026-03-20 04:57:14.411,True,42806.9394324
trade,ETHUSDT,111432013,3496.78,1.542625,2026-03-20 04:57:15.151,True,5394.2202475
trade,BTCUSDT,119558405,96633.1,1.85723,2026-03-20 04:57:18.511,False,179469.89231300002
trade,ETHUSDT,111432014,3514.13,1.829712,2026-03-20 04:57:18.997,False,6429.845830560001
trade,ETHUSDT,111432015,3486.87,1.165898,2026-03-20 04:57:20.162,False,4065.3347592600003
trade,BTCUSDT,119558406,96665.49,1.628934,2026-03-20 04:57:20.841,True,157461.70328766003
trade,ETHUSDT,111432016,3511.72,1.428139,2026-03-20 04:57:21.092,True,5015.22428908
trade,BTCUSDT,119558407,96923.23,1.53968,2026-03-20 04:57:22.776,True,149230.7587664
trade,BTCUSDT,119558408,96653.51,1.717553,2026-03-20 04:57:23.160,False,166007.52606103
trade,ETHUSDT,111432017,3504.14,0.325647,2026-03-20 04:57:24.004,True,1141.11267858
trade,BTCUSDT,119558409,97420.34,0.702564,2026-03-20 04:57:27.814,True,68444.02375175999
trade,ETHUSDT,111432018,3510.53,1.919223,2026-03-20 04:57:28.849,False,6737.48991819
trade,BTCUSDT,119558410,97121.22,1.16005,2026-03-20 04:57:29.116,True,112665.471261
trade,ETHUSDT,111432019,3483.63,1.9895,2026-03-20 04:57:30.672,False,6930.681885
trade,BTCUSDT,119558411,96636.39,0.924508,2026-03-20 04:57:34.029,True,89341.11564612
trade,ETHUSDT,111432020,3493.63,0.646807,2026-03-20 04:57:34.672,False,2259.70433941
trade,BTCUSDT,119558412,97471.06,0.439066,2026-03-20 04:57:34.698,False,42796.22842996
trade,BTCUSDT,119558413,96687.17,0.8918,2026-03-20 04:57:37.676,True,86225.618206
trade,BTCUSDT,119558414,96723.75,0.745428,2026-03-20 04:57:38.318,False,72100.591515
trade,ETHUSDT,111432021,3500.29,1.780603,2026-03-20 04:57:39.419,True,6232.6268748699995
trade,BTCUSDT,119558415,97271.68,0.213525,2026-03-20 04:57:40.149,True,20769.935471999997
trade,ETHUSDT,111432022,3497.99,1.373071,2026-03-20 04:57:41.632,True,4802.988627289999
trade,BTCUSDT,119558416,97229.93,0.788543,2026-03-20 04:57:43.864,True,76669.98069199
trade,ETHUSDT,111432023,3511.58,0.272678,2026-03-20 04:57:45.672,False,957.5306112399999
trade,BTCUSDT,119558417,97076.65,1.315185,2026-03-20 04:57:47.429,False,127673.75393025
trade,ETHUSDT,111432024,3517.49,1.37481,2026-03-20 04:57:48.181,False,4835.8804269
trade,BTCUSDT,119558418,97150.42,0.878293,2026-03-20 04:57:51.060,False,85326.53383305999
trade,ETHUSDT,111432025,3510.9,1.376492,2026-03-20 04:57:51.553,False,4832.725762800001
trade,BTCUSDT,119558419,96700.56,1.686392,2026-03-20 04:57:55.072,True,163075.05077951998
trade,BTCUSDT,119558420,97115.71,1.185498,2026-03-20 04:57:55.606,True,115130.47997358
trade,ETHUSDT,111432026,3493.38,1.337625,2026-03-20 04:57:56.260,True,4672.832422500001
trade,BTCUSDT,119558421,97364.41,1.259006,2026-03-20 04:58:00.454,False,122582.37637646002
trade,ETHUSDT,111432027,3502.61,1.286275,2026-03-20 04:58:00.511,True,4505.319677750001
trade,BTCUSDT,119558422,97022.57,1.322812,2026-03-20 04:58:03.526,True,128342.61986684002
trade,ETHUSDT,111432028,3507.82,1.963469,2026-03-20 04:58:04.284,True,6887.49582758
trade,BTCUSDT,119558423,96905.2,0.793008,2026-03-20 04:58:06.243,True,76846.5988416
trade,ETHUSDT,111432029,3504.66,1.452724,2026-03-20 04:58:06.499,False,5091.303693839999
trade,ETHUSDT,111432030,3487.77,0.03343,2026-03-20 04:58:08.307,False,116.5961511
trade,ETHUSDT,111432031,3496.01,1.436327,2026-03-20 04:58:10.139,False,5021.41355527
trade,BTCUSDT,119558424,96658.37,0.677535,2026-03-20 04:58:11.076,True,65489.428717949995
trade,BTCUSDT,119558425,96884.59,1.877048,2026-03-20 04:58:11.450,False,181857.02589032
trade,ETHUSDT,111432032,3488.01,1.824649,2026-03-20 04:58:12.763,True,6364.39395849
trade,BTCUSDT,119558426,97084.19,1.95568,2026-03-20 04:58:14.588,False,189865.6086992
trade,ETHUSDT,111432033,3487.98,0.390424,2026-03-20 04:58:15.079,False,1361.79110352
trade,ETHUSDT,111432034,3493.56,1.977013,2026-03-20 04:58:17.478,True,6906.813536279999
trade,ETHUSDT,111432035,3498.61,1.702841,2026-03-20 04:58:18.180,False,5957.57655101
trade,BTCUSDT,119558427,97056.62,1.849391,2026-03-20 04:58:19.015,False,179495.63951841998
trade,ETHUSDT,111432036,3490.79,1.193814,2026-03-20 04:58:20.734,False,4167.35397306
trade,BTCUSDT,119558428,96957.04,0.246426,2026-03-20 04:58:22.099,False,23892.73553904
trade,BTCUSDT,119558429,97116.52,0.143384,2026-03-20 04:58:25.274,False,13924.955103680002
trade,ETHUSDT,111432037,3502.55,1.072577,2026-03-20 04:58:25.695,True,3756.75457135
trade,ETHUSDT,111432038,3484.48,0.383997,2026-03-20 04:58:27.734,False,1338.0298665599998
trade,BTCUSDT,119558430,97113.19,1.061306,2026-03-20 04:58:27.903,True,103066.81122614001
trade,ETHUSDT,111432039,3484.99,0.036557,2026-03-20 04:58:29.268,False,127.40077942999999
trade,BTCUSDT,119558431,97329.7,1.875772,2026-03-20 04:58:30.509,True,182568.32602839998
trade,ETHUSDT,111432040,3505.29,0.52252,2026-03-20 04:58:31.990,False,1831.5841308
trade,BTCUSDT,119558432,97230.01,1.099118,2026-03-20 04:58:32.023,False,106867.25413118
trade,BTCUSDT,119558433,97139.26,0.868961,2026-03-20 04:58:33.127,True,84410.22850885999
trade,ETHUSDT,111432041,3517.24,1.292233,2026-03-20 04:58:35.049,True,4545.09359692
trade,BTCUSDT,119558434,97023.52,0.620458,2026-03-20 04:58:35.786,False,60199.01917216
trade,ETHUSDT,111432042,3501.67,1.186854,2026-03-20 04:58:36.191,True,4155.9710461800005
trade,BTCUSDT,119558435,96542.89,0.666219,2026-03-20 04:58:36.398,True,64318.70763291
trade,ETHUSDT,111432043,3491.39,1.998349,2026-03-20 04:58:37.720,False,6977.015715109999
trade,ETHUSDT,111432044,3509.44,0.641096,2026-03-20 04:58:37.957,False,2249.88794624
trade,BTCUSDT,119558436,97451.27,1.866416,2026-03-20 04:58:38.990,False,181884.60954832
trade,ETHUSDT,111432045,3497.9,0.114972,2026-03-20 04:58:39.364,True,402.16055880000005
trade,BTCUSDT,119558437,97117.24,1.605053,2026-03-20 04:58:39.934,True,155878.31741372
trade,ETHUSDT,111432046,3514.73,1.560344,2026-03-20 04:58:42.095,False,5484.18786712
trade,BTCUSDT,119558438,97465.22,1.750963,2026-03-20 04:58:42.881,False,170657.99400686
trade,BTCUSDT,119558439,97437.6,1.306014,2026-03-20 04:58:43.062,False,127254.86972640001
trade,ETHUSDT,111432047,3498.27,1.861023,2026-03-20 04:58:43.693,True,6510.36093021
trade,ETHUSDT,111432048,3503.29,0.145146,2026-03-20 04:58:46.842,True,508.48853034
trade,BTCUSDT,119558440,97212.59,1.16423,2026-03-20 04:58:48.006,False,113177.81365570001
trade,ETHUSDT,111432049,3493.93,0.605826,2026-03-20 04:58:49.632,True,2116.71363618
trade,BTCUSDT,119558441,96598.44,1.507721,2026-03-20 04:58:50.093,False,145643.49655524
trade,ETHUSDT,111432050,3502.89,1.747445,2026-03-20 04:58:52.322,False,6121.10761605
trade,BTCUSDT,119558442,96605.62,1.199374,2026-03-20 04:58:53.009,True,115866.26888188
trade,BTCUSDT,119558443,97117.96,0.074913,2026-03-20 04:58:56.782,True,7275.39773748
trade,ETHUSDT,111432051,3491.21,1.149747,2026-03-20 04:58:57.305,True,4014.00822387
trade,BTCUSDT,119558444,96732.45,0.378764,2026-03-20 04:58:59.775,True,36638.7696918
trade,BTCUSDT,119558445,96938.16,1.948879,2026-03-20 04:59:00.508,True,188920.74432264
trade,ETHUSDT,111432052,3510.65,0.419379,2026-03-20 04:59:01.820,False,1472.2928863500001
trade,BTCUSDT,119558446,97191.46,1.254806,2026-03-20 04:59:03.015,True,121956.42715676002
trade,ETHUSDT,111432053,3517.5,0.667149,2026-03-20 04:59:03.185,True,2346.6966075
trade,ETHUSDT,111432054,3514.61,1.461629,2026-03-20 04:59:04.873,True,5137.055899690001
trade,ETHUSDT,111432055,3497.83,1.836273,2026-03-20 04:59:05.044,True,6422.97078759
trade,BTCUSDT,119558447,96919.45,0.396611,2026-03-20 04:59:06.506,False,38439.31998395
trade,ETHUSDT,111432056,3502.61,0.657958,2026-03-20 04:59:09.393,False,2304.5702703800002
trade,BTCUSDT,119558448,97387.39,1.29139,2026-03-20 04:59:10.707,False,125765.1015721
trade,BTCUSDT,119558449,97087.76,0.880449,2026-03-20 04:59:12.596,False,85480.82120424
trade,ETHUSDT,111432057,3494.07,1.552035,2026-03-20 04:59:13.128,True,5422.91893245
trade,BTCUSDT,119558450,96907.52,1.622917,2026-03-20 04:59:14.778,False,157272.86163584
trade,ETHUSDT,111432058,3513.75,1.036864,2026-03-20 04:59:16.995,False,3643.2808800000003
trade,BTCUSDT,119558451,97140.82,1.637082,2026-03-20 04:59:18.038,True,159027.48788724001
trade,ETHUSDT,111432059,3512.03,0.393441,2026-03-20 04:59:18.576,True,1381.77659523
trade,ETHUSDT,111432060,3484.87,1.929285,2026-03-20 04:59:19.986,True,6723.30741795
trade,BTCUSDT,119558452,97393.93,0.787453,2026-03-20 04:59:23.029,False,76693.14236028999
trade,ETHUSDT,111432061,3486.17,1.153185,2026-03-20 04:59:23.161,False,4020.1989514499996
trade,ETHUSDT,111432062,3491.83,0.699861,2026-03-20 04:59:24.894,True,2443.7956356299997
trade,ETHUSDT,111432063,3507.6,0.407168,2026-03-20 04:59:26.742,False,1428.1824768
trade,ETHUSDT,111432064,3497.83,1.999314,2026-03-20 04:59:27.835,False,6993.26048862
